arg-id,x,y,probability,cluster-id
A185001345000000469_3,9.913958,2.9167573,0.0,0
A185001345000000469_4,8.913514,3.344663,0.8664076901952669,0
A185001345000000469_5,11.042859,2.3499231,0.0,5
A185001345000000469_6,10.404096,0.9962943,1.0,5
A185001345000000470_0,12.107832,1.7378335,0.6308571298638133,5
A185001345000000470_1,11.05571,4.328311,1.0,4
A185001345000000470_2,5.1305504,7.2251477,0.4854154361490222,0
A185001345000000470_3,11.537394,4.826028,0.6624394723143034,4
A185001345000000471_0,10.567217,6.4901576,1.0,6
A185001345000000471_1,10.313601,4.4785023,1.0,6
A185001345000000472_0,11.245088,1.0923321,1.0,5
A185001345000000472_1,11.161041,1.5112668,0.42363187509836225,5
A185001345000000472_2,9.552275,4.215726,0.0,0
A185001345000000472_3,8.802989,-0.39938772,1.0,2
A185001345000000472_4,11.0862875,3.3211532,0.8482329634012021,4
A185001345000000473_0,11.10066,3.1614122,1.0,4
A185001345000000474_0,10.40548,3.8758564,0.0,4
A185001345000000474_1,9.300813,4.5560484,0.8132628864239217,0
A185001345000000474_2,9.7586355,6.039639,0.8861227233219797,6
A185001345000000474_3,5.0919642,7.605409,1.0,0
A185001345000000475_0,11.36435,1.2985188,0.7530298894640047,5
A185001345000000475_1,11.31143,1.141662,0.0,5
A185001345000000476_0,8.771654,3.712374,1.0,0
A185001345000000476_1,11.796823,-0.05024112,1.0,5
A185001345000000476_2,12.92614,1.0926006,1.0,5
A185001345000000476_3,11.567009,3.75997,1.0,4
A185001345000000476_4,8.875579,4.8112535,0.45564561766274464,0
A185001345000000476_5,7.6314597,2.0319004,0.8705485938693422,0
A185001345000000476_6,9.797271,6.6029854,0.0,6
A185001345000000476_7,9.340341,0.8651516,1.0,2
A185001345000000477_0,9.137796,6.200272,0.0,6
A185001345000000477_1,9.395908,6.582287,1.0,6
A185001345000000477_2,9.309039,4.356665,0.794925778923898,0
A185001345000000477_3,9.441594,0.37094605,1.0,2
A185001345000000477_4,8.213469,2.0253866,1.0,2
A185001345000000477_5,7.6165967,1.9260867,0.6003640646033984,0
A185001345000000478_0,12.446621,5.9166117,0.5181974796649582,3
A185001345000000478_1,11.048739,3.5935805,0.0,4
A185001345000000479_0,5.0341167,7.022997,0.9982704164860501,0
A185001345000000479_1,11.55298,-0.599756,1.0,5
A185001345000000480_0,12.348858,3.735174,1.0,4
A185001345000000480_1,11.268116,3.754848,0.8696715959095265,4
A185001345000000481_0,9.613786,4.641932,0.721186740664618,6
A185001345000000481_1,9.608623,5.0319166,1.0,6
A185001345000000481_2,9.836567,2.4707077,1.0,0
A185001345000000482_0,13.522405,3.8826892,1.0,4
A185001345000000482_1,9.028298,5.2324333,0.6154571344500392,6
A185001345000000482_2,9.117747,0.5112158,0.8658778167662076,2
A185001345000000482_3,9.545546,5.4204364,1.0,6
A185001345000000482_4,10.810151,2.1257765,0.47992998875187054,5
A185001345000000482_5,6.965404,3.9453492,1.0,0
A185001345000000483_0,11.045832,6.6757364,0.7594287368097492,6
A185001345000000483_1,8.280489,5.446228,0.0,0
A185001345000000484_0,12.9252405,1.2468388,0.6461986891282089,5
A185001345000000484_1,11.561397,4.0782614,1.0,4
A185001345000000485_0,9.538469,-0.009279677,0.0,2
A185001345000000486_0,12.372153,5.8797355,0.0,3
A185001345000000487_0,13.5061245,3.8530388,0.3218913562978572,4
A185001345000000487_1,9.914042,0.5089124,1.0,2
A185001345000000488_0,10.909002,5.131105,1.0,6
A185001345000000488_1,10.893458,0.8961485,0.0,5
A185001345000000489_0,9.340861,4.847273,0.690131585462249,6
A185001345000000489_1,10.017958,4.8609953,1.0,6
A185001345000000489_2,10.957629,4.351791,1.0,4
A185001345000000489_3,11.040221,0.93951285,0.6438312681151355,5
A185001345000000490_0,8.664814,4.913412,1.0,0
A185001345000000490_1,9.731008,7.1072803,1.0,6
A185001345000000491_0,9.455434,1.2330678,0.7893442677584718,2
A185001345000000491_1,10.081108,2.107743,0.0,2
A185001345000000491_2,8.245851,0.95256066,1.0,2
A185001345000000491_3,8.186283,0.89943767,0.4038583147573996,2
A185001345000000491_4,8.467611,1.4003699,1.0,2
A185001345000000491_5,7.760205,1.5128478,0.0,2
A185001345000000491_6,5.1348815,7.6713214,0.0,0
A185001345000000492_0,11.931883,4.2007337,0.0,4
A185001345000000492_1,11.304727,2.46602,1.0,5
A185001345000000493_0,8.904256,4.37352,0.0,0
A185001345000000493_1,9.845684,1.910308,1.0,2
A185001345000000493_2,8.457379,3.3314278,1.0,0
A185001345000000493_3,9.629412,1.1037954,1.0,2
A185001345000000493_4,11.903712,-0.24064817,1.0,5
A185001345000000493_5,9.741961,0.8754151,0.0,2
A185001345000000493_6,11.919553,0.5153168,1.0,5
A185001345000000493_7,8.606181,0.74898475,1.0,2
A185001345000000494_0,8.983471,4.249405,0.0,0
A185001345000000494_1,11.713831,0.7166365,0.0,5
A185001345000000494_2,11.102129,1.4407582,1.0,5
A185001345000000494_3,11.086511,-0.13282806,1.0,5
A185001345000000494_4,12.0048,1.1882508,1.0,5
A185001345000000494_5,10.767783,0.13105303,1.0,5
A185001345000000494_6,9.785651,2.6941142,0.5560684861891877,0
A185001345000000495_0,14.007351,2.3768914,1.0,5
A185001345000000495_1,8.070344,6.1217284,0.5420924035359328,6
A185001345000000495_2,11.207334,1.3219169,1.0,5
A185001345000000496_0,9.021262,5.6554637,1.0,6
A185001345000000496_1,7.5745707,3.9076226,0.9166128984417012,0
A185001345000000496_2,5.175412,7.531835,1.0,0
A185001345000000497_0,7.979624,5.105539,1.0,0
A185001345000000497_1,10.987919,0.4164802,1.0,5
A185001345000000498_0,11.588778,4.4302692,0.4846469481205302,4
A185001345000000498_1,10.111846,5.320624,1.0,6
A185001345000000498_2,12.497497,5.9473405,0.4527438989104773,3
A185001345000000498_3,9.227468,5.617466,0.0,6
A185001345000000498_4,10.70854,5.1464734,0.0,6
A185001345000000498_5,5.1430926,7.565634,0.6348767789004823,0
A185001345000000499_0,11.896605,5.6343546,0.9233977022140994,6
A185001345000000500_0,8.082392,7.2943454,1.0,1
A185001345000000500_1,9.9494915,0.897444,1.0,2
A185001345000000501_0,11.159756,4.2834654,0.8169295435101909,4
A185001345000000502_0,8.908241,0.1943286,1.0,2
A185001345000000502_1,8.925563,0.12657204,0.8014414920811391,2
A185001345000000502_2,8.484813,0.5293238,0.9896542359156174,2
A185001345000000503_0,10.982329,1.7736868,1.0,5
A185001345000000503_1,8.145709,0.5287683,1.0,2
A185001345000000504_0,9.438073,-1.0738492,1.0,2
A185001345000000504_1,5.0660686,7.632285,1.0,0
A185001345000000505_0,7.692159,3.4166865,0.0,0
A185001345000000505_1,8.0749035,1.3337908,0.0,2
A185001345000000505_2,7.8626146,1.6939126,1.0,2
A185001345000000505_3,10.304714,3.1613185,0.0,0
A185001345000000505_4,10.34896,2.8884833,1.0,0
A185001345000000506_0,11.138529,1.6129904,1.0,5
A185001345000000506_1,8.854483,3.7144775,0.6423290744843293,0
A185001345000000507_0,8.276925,3.3097105,0.0,0
A185001345000000507_1,6.869622,3.681213,0.0,0
A185001345000000508_0,12.394732,1.1097615,1.0,5
A185001345000000508_1,12.095435,1.1854442,1.0,5
A185001345000000509_0,10.566669,6.2787013,0.9388030843739825,6
A185001345000000509_1,10.1818,0.9472245,0.0,2
A185001345000000510_0,11.351906,0.33282387,1.0,5
A185001345000000510_1,13.15401,4.4499054,0.6797153799829784,4
A185001345000000510_2,11.583848,1.8546137,1.0,5
A185001345000000511_0,8.997299,6.39736,0.0,6
A185001345000000511_1,8.995592,6.185429,0.9582757634504443,6
A185001345000000512_0,12.372914,3.0625353,1.0,4
A185001345000000512_1,10.451875,5.290526,0.0,6
A185001345000000513_0,8.750291,6.008012,0.0,6
A185001345000000513_1,10.064194,6.9854116,1.0,6
A185001345000000514_0,8.475828,4.2024364,0.0,0
A185001345000000514_1,8.424486,5.506108,0.8368525773481689,0
A185001345000000515_0,9.871824,6.9505296,0.9882573210074858,6
A185001345000000515_1,9.864365,7.0244803,0.8851893826110945,6
A185001345000000516_0,11.463771,-0.64477736,0.44284087323674426,5
A185001345000000516_1,13.177352,4.03538,0.0,4
A185001345000000517_0,11.8133335,5.5476675,0.9060187859699311,6
A185001345000000517_1,5.056156,6.9071674,0.0,0
A185001345000000518_0,11.052629,2.8505812,1.0,4
A185001345000000518_1,10.98915,-0.09174275,0.44350343125037217,5
A185001345000000519_0,9.482225,0.25874197,1.0,2
A185001345000000519_1,9.826659,1.0380993,0.7068007923237734,2
A185001345000000520_0,8.6457615,7.125646,1.0,1
A185001345000000520_1,9.715246,7.1209736,0.7239741548638168,6
A185001345000000520_2,9.450807,6.614243,1.0,6
A185001345000000520_3,12.283228,2.278531,0.8153493574140287,5
A185001345000000520_4,9.043775,6.4586253,1.0,6
A185001345000000521_0,13.757328,4.044,1.0,4
A185001345000000522_0,13.718477,2.3844101,1.0,5
A185001345000000522_1,13.546549,3.868001,0.32781018357217984,4
A185001345000000522_2,9.738375,0.8224468,1.0,2
A185001345000000523_0,5.559362,7.1535115,0.6400304404504809,0
A185001345000000523_1,8.207043,0.75391173,1.0,2
A185001345000000524_0,9.5814085,2.8155932,0.7690601209763291,0
A185001345000000524_1,9.453139,2.7687182,0.80074034890869,0
A185001345000000524_2,9.714298,3.0945437,1.0,0
A185001345000000524_3,10.202939,3.2686718,0.0,0
A185001345000000524_4,10.401642,0.51423967,1.0,5
A185001345000000524_5,8.492624,1.5423611,0.0,2
A185001345000000524_6,9.511058,2.8278718,0.9827406138727387,0
A185001345000000525_0,13.796989,2.2485213,1.0,5
A185001345000000525_1,9.550244,5.237625,1.0,6
A185001345000000526_0,10.054851,5.2915316,0.6060258730021545,6
A185001345000000526_1,7.0722175,4.0147986,1.0,0
A185001345000000527_0,11.090534,6.5234914,0.0,6
A185001345000000527_1,8.7200575,3.9819353,1.0,0
A185001345000000527_2,8.519702,4.591147,1.0,0
A185001345000000528_0,10.501777,1.6490506,1.0,5
A185001345000000529_0,11.008696,-0.4469257,1.0,5
A185001345000000529_1,11.161235,4.594692,1.0,4
A185001345000000529_2,12.400304,5.8320503,0.7099619888347889,3
A185001345000000529_3,8.655975,1.6094248,0.0,2
A185001345000000529_4,10.89671,1.7343502,1.0,5
A185001345000000530_0,11.324966,0.5203358,0.47695589690745377,5
A185001345000000530_1,11.444995,0.42312807,0.0,5
A185001345000000531_0,12.470243,1.0566008,1.0,5
A185001345000000531_1,11.47405,1.0003045,0.0,5
A185001345000000531_2,11.827442,-0.007167875,0.9874497663862772,5
A185001345000000531_3,10.764324,1.6618844,1.0,5
A185001345000000531_4,7.4744134,1.0826652,1.0,2
A185001345000000532_0,11.681241,2.47052,0.8177490532367028,5
A185001345000000532_1,10.299851,3.03408,1.0,0
A185001345000000532_2,5.1260877,7.533175,0.0,0
A185001345000000533_0,13.696388,2.4351926,1.0,5
A185001345000000533_1,11.0737295,4.143735,1.0,4
A185001345000000534_0,10.314764,3.6315174,1.0,0
A185001345000000534_1,9.655963,1.4110377,0.5514167950877333,2
A185001345000000534_2,11.577849,0.86347073,0.0,5
A185001345000000534_3,9.745242,2.7512052,0.5384131577512836,0
A185001345000000535_0,11.825358,5.572166,1.0,6
A185001345000000536_0,9.970517,0.9295829,0.7268938947817956,2
A185001345000000536_1,9.181066,-0.96771747,1.0,2
A185001345000000536_2,9.343286,0.029687345,1.0,2
A185001345000000537_0,11.190211,6.444391,1.0,6
A185001345000000537_1,10.2928095,1.2254745,0.8379604761214695,2
A185001345000000538_0,11.68023,4.6822295,1.0,4
A185001345000000538_1,4.987652,7.750599,1.0,0
A185001345000000538_2,4.9887476,7.75488,1.0,0
A185001345000000538_3,8.390282,7.3350434,1.0,1
A185001345000000538_4,12.627046,2.3860867,0.7637987355104363,5
A185001345000000539_0,12.412221,5.890535,0.8461544247582193,3
A185001345000000539_1,11.712015,5.3188815,0.40923841202162053,6
A185001345000000539_2,5.7801094,7.126019,1.0,0
A185001345000000540_0,10.779471,1.6413444,1.0,5
A185001345000000540_1,7.99502,0.72068906,0.1767959606035186,2
A185001345000000540_2,8.023741,0.7483643,1.0,2
A185001345000000541_0,12.704463,0.9192947,1.0,5
A185001345000000541_1,10.124591,3.9174733,0.0,0
A185001345000000542_0,9.650948,0.7117596,1.0,2
A185001345000000542_1,9.968751,7.13218,0.0,6
A185001345000000542_2,8.496591,5.5156126,1.0,0
A185001345000000542_3,5.62685,7.476989,0.5289147754382149,0
A185001345000000543_0,8.853148,6.281896,1.0,6
A185001345000000543_1,7.3419194,3.7701013,0.67120303888706,0
A185001345000000544_0,13.283577,4.0864806,1.0,4
A185001345000000545_0,13.519226,1.8354043,0.0,5
A185001345000000545_1,11.505991,1.263388,0.9099388994423224,5
A185001345000000546_0,9.43815,5.795809,1.0,6
A185001345000000546_1,9.534556,5.7626767,0.8591666695754003,6
A185001345000000547_0,8.521092,0.39109448,0.0,2
A185001345000000548_0,11.376037,3.2803473,0.0,4
A185001345000000548_1,12.895493,1.265103,0.9623173990457429,5
A185001345000000549_0,9.41683,-0.9374465,0.0,2
A185001345000000549_1,5.371343,6.7732444,0.0,0
A185001345000000550_0,11.792007,5.5510893,0.8778147639650528,6
A185001345000000551_0,8.415714,4.2612433,1.0,0
A185001345000000551_1,8.317187,5.308489,1.0,0
A185001345000000552_0,11.0071,1.6930737,0.0,5
A185001345000000553_0,12.055426,0.99386835,1.0,5
A185001345000000553_1,11.191595,3.720243,0.7056918348024931,4
A185001345000000553_2,11.541915,3.7841763,1.0,4
A185001345000000554_0,12.471778,5.9313374,1.0,3
A185001345000000554_1,8.180748,3.8692856,1.0,0
A185001345000000554_2,8.059612,0.6551241,1.0,2
A185001345000000555_0,12.874354,4.6474495,0.32658665618419824,4
A185001345000000556_0,5.3002543,6.7244396,1.0,0
A185001345000000556_1,5.9699655,6.4977784,1.0,0
A185001345000000557_0,10.751668,0.29877046,0.0,5
A185001345000000557_1,10.4871235,0.3656305,1.0,5
A185001345000000557_2,9.508568,0.50002223,1.0,2
A185001345000000557_3,11.519766,0.11071257,0.8141489186273686,5
A185001345000000558_0,9.78293,2.0868819,1.0,2
A185001345000000558_1,10.3948145,4.456843,1.0,6
A185001345000000559_0,10.26562,3.5510137,1.0,0
A185001345000000559_1,10.879609,0.70516664,1.0,5
A185001345000000559_2,10.944206,2.406602,0.0,5
A185001345000000560_0,9.077676,4.1793075,1.0,0
A185001345000000561_0,10.828659,4.5083075,1.0,4
A185001345000000561_1,9.709717,4.433619,1.0,6
A185001345000000562_0,6.9257665,4.1123304,1.0,0
A185001345000000562_1,9.287088,5.427269,0.7327071410394922,6
A185001345000000563_0,10.04137,4.118081,1.0,0
A185001345000000564_0,9.436951,5.7657666,1.0,6
A185001345000000564_1,9.705233,4.4404016,1.0,6
A185001345000000565_0,8.890585,4.2975574,0.4143380503456929,0
A185001345000000565_1,9.922686,2.6140454,0.8389489947594588,0
A185001345000000566_0,8.542627,5.0228343,0.9998903151025101,0
A185001345000000566_1,10.351491,0.67019933,0.7539636711794476,2
A185001345000000567_0,10.260954,5.110093,0.8716679063589274,6
A185001345000000567_1,11.099313,4.466207,1.0,4
A185001345000000567_2,10.031695,1.1477112,1.0,2
A185001345000000568_0,9.83552,1.8793718,1.0,2
A185001345000000568_1,8.382884,1.4584724,0.0,2
A185001345000000569_0,10.340665,5.1020226,1.0,6
A185001345000000569_1,8.978368,0.50854087,0.6370936905342789,2
A185001345000000570_0,11.181868,4.7913113,1.0,4
A185001345000000570_1,10.469914,4.709025,0.0,6
A185001345000000571_0,8.079706,5.9434905,0.0,6
A185001345000000571_1,8.326345,3.0318391,0.0,0
A185001345000000571_2,5.5758786,6.583296,1.0,0
A185001345000000572_0,9.384003,4.197502,0.9798589695869477,0
A185001345000000572_1,7.309586,3.0214725,1.0,0
A185001345000000573_0,7.2920012,3.9120228,0.0,0
A185001345000000574_0,9.551809,2.8188517,1.0,0
A185001345000000574_1,9.453082,2.7849054,0.7897671134710341,0
A185001345000000574_2,9.072141,5.0411553,1.0,6
A185001345000000574_3,10.052067,2.9874172,0.6932580085896352,0
A185001345000000575_0,11.043409,6.3520203,0.0,6
A185001345000000575_1,9.480536,4.9215345,0.0,6
A185001345000000575_2,9.792165,4.362684,0.0,0
A185001345000000575_3,9.800609,4.1562824,1.0,0
A185001345000000575_4,9.8238735,4.3604617,1.0,0
A185001345000000576_0,10.850948,3.9397557,1.0,4
A185001345000000576_1,5.0894866,7.2559824,1.0,0
A185001345000000577_0,9.862273,3.5749762,1.0,0
A185001345000000577_1,10.21737,3.970298,0.0,0
A185001345000000578_0,13.111999,4.1115146,1.0,4
A185001345000000578_1,5.9239283,7.361727,0.9727397732742029,0
A185001345000000579_0,8.511908,7.375111,1.0,1
A185001345000000579_1,9.099992,4.9542766,1.0,0
A185001345000000579_2,9.4610815,1.4058739,0.763402358648229,2
A185001345000000580_0,9.79989,5.7533545,1.0,6
A185001345000000580_1,8.298806,6.351244,1.0,6
A185001345000000580_2,8.48023,2.4950976,1.0,0
A185001345000000581_0,6.0134583,7.0260677,1.0,0
A185001345000000581_1,9.536871,1.2254784,0.0,2
A185001345000000582_0,12.805693,2.9292345,1.0,4
A185001345000000582_1,11.506437,-0.40706813,1.0,5
A185001345000000583_0,12.030296,4.809696,0.14248607967172028,4
A185001345000000584_0,11.04319,6.0662036,1.0,6
A185001345000000585_0,12.46831,4.499209,1.0,4
A185001345000000585_1,10.123571,0.3631825,1.0,2
A185001345000000586_0,11.014261,6.5826607,1.0,6
A185001345000000586_1,9.319431,4.516014,0.8132628864239217,0
A185001345000000587_0,8.094731,3.2461202,1.0,0
A185001345000000587_1,9.867353,3.4032578,0.6035495991305524,0
A185001345000000587_2,11.51392,4.432879,0.7628017446405312,4
A185001345000000587_3,7.4832444,2.655789,1.0,0
A185001345000000587_4,8.230847,0.5987373,1.0,2
A185001345000000587_5,8.212898,4.9425974,0.5948964883553246,0
A185001345000000588_0,9.418032,-1.0438225,0.0,2
A185001345000000588_1,7.5571465,4.2180204,0.9534350047106114,0
A185001345000000589_0,8.5023,5.18273,0.942157084723657,0
A185001345000000589_1,7.9070983,4.9884095,1.0,0
A185001345000000590_0,10.446422,1.1127741,0.0,5
A185001345000000590_1,11.226064,2.1148639,0.7608898652752291,5
A185001345000000590_2,8.005546,1.6963339,0.7834155188464866,2
A185001345000000591_0,10.067973,3.0281568,1.0,0
A185001345000000591_1,9.3860035,5.9976645,0.0,6
A185001345000000591_2,9.027472,0.7387663,0.0,2
A185001345000000591_3,7.829593,2.5345435,0.0,0
A185001345000000591_4,5.666599,7.3867683,0.9540406485275278,0
A185001345000000592_0,13.346582,1.5582361,0.0,5
A185001345000000592_1,5.220174,7.125402,1.0,0
A185001345000000593_0,7.8664017,4.352585,1.0,0
A185001345000000593_1,8.299344,7.309458,0.0,1
A185001345000000593_2,9.964696,6.9410324,0.7713711959857829,6
A185001345000000593_3,9.282453,5.4100246,1.0,6
A185001345000000593_4,9.815122,1.2338599,0.8033594259781391,2
A185001345000000593_5,11.165818,-0.048935547,0.4165921905287058,5
A185001345000000593_6,10.868147,1.8523695,1.0,5
A185001345000000594_0,13.940625,2.2271376,0.0,5
A185001345000000594_1,10.046497,1.422812,1.0,2
A185001345000000594_2,10.332848,0.7249562,0.7539636711794476,2
A185001345000000595_0,10.759542,0.38415152,0.0,5
A185001345000000595_1,11.897935,0.31736177,1.0,5
A185001345000000596_0,8.028565,0.751778,1.0,2
A185001345000000596_1,9.645269,-0.81869996,0.0,2
A185001345000000597_0,11.131512,4.5486417,1.0,4
A185001345000000597_1,9.617451,5.0736117,1.0,6
A185001345000000598_0,11.051165,4.7398305,1.0,4
A185001345000000598_1,11.723679,3.1664824,0.5634291893096613,4
A185001345000000598_2,9.12966,0.145038,0.6387980995813862,2
A185001345000000599_0,10.004822,6.494797,0.0,6
A185001345000000599_1,11.873209,0.12874615,1.0,5
A185001345000000600_0,11.456647,1.5716219,0.7038530276115602,5
A185001345000000600_1,10.928615,4.228685,0.0,4
A185001345000000601_0,10.980415,-0.44224837,1.0,5
A185001345000000601_1,8.407298,4.2852287,0.7367053817840549,0
A185001345000000601_2,6.970224,3.8207102,1.0,0
A185001345000000601_3,7.7164245,1.0212773,0.0,2
A185001345000000602_0,12.479432,5.9374156,0.9547425544395348,3
A185001345000000603_0,13.681274,2.3799145,1.0,5
A185001345000000603_1,6.1120944,6.9245486,1.0,0
A185001345000000603_2,8.719796,0.9752521,1.0,2
A185001345000000604_0,13.725755,2.1631746,1.0,5
A185001345000000604_1,11.813127,1.635146,1.0,5
A185001345000000604_2,11.427852,4.2579966,0.0,4
A185001345000000604_3,10.623362,4.7929635,0.0,6
A185001345000000604_4,11.159075,1.5682372,0.5672399898889997,5
A185001345000000605_0,12.727632,1.034458,0.0,5
A185001345000000605_1,11.307042,-0.5575485,0.0,5
A185001345000000605_2,6.860518,4.2594776,0.7494000130391916,0
A185001345000000605_3,8.155915,1.2940353,1.0,2
A185001345000000606_0,11.818798,1.2800518,1.0,5
A185001345000000606_1,11.348379,0.40981686,0.48282806703517517,5
A185001345000000607_0,11.298272,4.09086,0.8261910929291881,4
A185001345000000607_1,11.400204,3.9601688,0.0,4
A185001345000000607_2,10.3409815,5.7479672,0.0,6
A185001345000000607_3,10.897443,4.3075857,1.0,4
A185001345000000607_4,7.7835484,4.8236494,0.9314207971303566,0
A185001345000000607_5,5.739076,7.4449725,1.0,0
A185001345000000608_0,9.675478,3.9747236,1.0,0
A185001345000000609_0,7.9040213,4.2441316,1.0,0
A185001345000000609_1,8.747629,1.9077917,1.0,2
A185001345000000610_0,8.631059,3.8744526,0.0,0
A185001345000000610_1,8.933705,2.3052063,0.5010286221195824,2
A185001345000000611_0,13.449234,3.8618603,0.41967969853232934,4
A185001345000000611_1,5.267715,7.2829065,1.0,0
A185001345000000612_0,8.349565,3.7297747,0.0,0
A185001345000000612_1,8.079498,5.5399923,0.4858382270202215,0
A185001345000000612_2,9.148603,0.12907788,1.0,2
A185001345000000612_3,11.107082,3.2615302,0.0,4
A185001345000000612_4,9.49009,-0.22513418,0.5713135118581377,2
A185001345000000613_0,9.660231,1.6846923,1.0,2
A185001345000000613_1,7.0756197,3.4447558,0.0,0
A185001345000000613_2,10.485704,1.1145486,0.6779360744300282,5
A185001345000000614_0,11.070238,4.515919,1.0,4
A185001345000000614_1,13.076904,1.1174345,0.7506325329291705,5
A185001345000000615_0,11.2974415,2.557978,0.0,5
A185001345000000615_1,10.71635,4.732158,1.0,6
A185001345000000615_2,7.4065595,4.0880184,1.0,0
A185001345000000615_3,11.285722,5.4700155,1.0,6
A185001345000000615_4,8.426117,4.7715087,0.0,0
A185001345000000616_0,9.079267,2.2449076,0.8005123381764893,2
A185001345000000616_1,11.86544,1.1456939,1.0,5
A185001345000000617_0,9.777452,3.4356763,0.7073525217079052,0
A185001345000000617_1,9.586866,3.492061,0.0,0
A185001345000000617_2,8.497706,4.0910344,0.0,0
A185001345000000617_3,9.81597,4.0222077,1.0,0
A185001345000000617_4,9.6017885,5.990513,0.6900691051318739,6
A185001345000000617_5,10.750983,0.15166855,0.9716689743091225,5
A185001345000000618_0,9.870466,5.2602763,1.0,6
A185001345000000619_0,5.1287966,7.4445715,1.0,0
A185001345000000620_0,7.9726343,3.3374443,0.0,0
A185001345000000620_1,8.842562,-0.35985526,1.0,2
A185001345000000620_2,8.612377,1.5892094,0.936582174132948,2
A185001345000000621_0,10.393673,4.4733033,0.583644023807902,6
A185001345000000621_1,10.672229,6.413234,0.661728755643539,6
A185001345000000621_2,8.879993,1.1428937,1.0,2
A185001345000000622_0,11.455335,1.4287068,0.6290497822684183,5
A185001345000000622_1,11.666854,0.6870398,0.6791534896048295,5
A185001345000000623_0,11.498727,4.804445,0.6624394723143034,4
A185001345000000623_1,11.316623,4.316241,0.708218148759507,4
A185001345000000623_2,10.716043,6.78318,0.0,6
A185001345000000623_3,8.805753,1.1896963,0.0,2
A185001345000000624_0,8.695941,5.8780565,0.7341864318374184,6
A185001345000000624_1,7.6415653,2.6856995,1.0,0
A185001345000000624_2,8.142067,0.79790545,0.0,2
A185001345000000625_0,10.629975,5.252121,0.0,6
A185001345000000625_1,11.020507,4.354094,1.0,4
A185001345000000626_0,9.450915,-1.0565109,0.8811649292777224,2
A185001345000000626_1,10.462672,0.47237116,0.8037549815002325,5
A185001345000000627_0,11.793657,1.3349283,1.0,5
A185001345000000627_1,8.315268,6.0962324,0.0,6
A185001345000000628_0,9.825247,6.275165,1.0,6
A185001345000000628_1,9.826093,6.071033,0.8279441157303863,6
A185001345000000628_2,10.904221,3.8844488,1.0,4
A185001345000000628_3,11.07055,3.17148,1.0,4
A185001345000000628_4,5.1780305,7.224955,1.0,0
A185001345000000628_5,7.9639134,1.4559257,0.3869933146815627,2
A185001345000000629_0,8.882427,1.081809,0.0,2
A185001345000000630_0,9.359752,5.0077443,1.0,6
A185001345000000630_1,9.120264,4.691988,0.8224982203917891,0
A185001345000000631_0,9.43191,4.6788664,0.8148241301008399,0
A185001345000000631_1,8.393481,5.5679398,0.6667826354173639,0
A185001345000000632_0,8.428876,4.460341,0.0,0
A185001345000000632_1,8.954335,3.294593,1.0,0
A185001345000000632_2,9.907477,6.8624954,0.0,6
A185001345000000632_3,10.613003,3.2883787,0.46582385858298336,0
A185001345000000632_4,10.9173,1.76948,1.0,5
A185001345000000632_5,10.366079,6.3655186,0.0,6
A185001345000000632_6,8.542511,1.6902163,1.0,2
A185001345000000633_0,8.875886,4.5949254,0.7902449820018528,0
A185001345000000633_1,9.810935,1.1838742,1.0,2
A185001345000000634_0,13.971914,2.4114954,1.0,5
A185001345000000635_0,11.230165,0.6379812,0.5118750260597843,5
A185001345000000636_0,8.739614,1.2909465,0.0,2
A185001345000000636_1,8.490114,0.41060814,0.9216925902156514,2
A185001345000000636_2,8.522192,1.4625978,1.0,2
A185001345000000636_3,9.826064,2.2820978,1.0,2
A185001345000000636_4,9.8693695,3.1139572,0.0,0
A185001345000000636_5,9.944144,3.452454,1.0,0
A185001345000000636_6,9.480499,3.9709513,1.0,0
A185001345000000636_7,9.713397,3.8507912,1.0,0
A185001345000000637_0,9.211664,5.081629,0.7262517640585089,6
A185001345000000637_1,7.187647,3.745833,0.7220282159717627,0
A185001345000000637_2,8.581609,0.21255171,1.0,2
A185001345000000637_3,9.14792,0.425403,0.0,2
A185001345000000637_4,10.937143,-0.7607442,0.0,5
A185001345000000637_5,11.675068,0.35935938,0.0,5
A185001345000000637_6,8.698645,0.15983729,0.780464404092104,2
A185001345000000637_7,8.58667,0.20689675,1.0,2
A185001345000000638_0,11.724971,4.25602,1.0,4
A185001345000000638_1,10.643713,0.983933,0.0,5
A185001345000000639_0,13.524603,3.8154786,0.8579863220077362,4
A185001345000000639_1,8.112577,3.663198,0.974083667053776,0
A185001345000000640_0,10.42352,-0.05368335,1.0,5
A185001345000000640_1,10.108001,0.81282675,0.0,2
A185001345000000641_0,11.166628,4.408355,0.0,4
A185001345000000642_0,9.163405,4.6983285,1.0,0
A185001345000000642_1,8.444873,4.4135604,1.0,0
A185001345000000642_2,9.022374,1.3338323,0.0,2
A185001345000000643_0,8.428951,5.2209077,1.0,0
A185001345000000643_1,8.613299,3.8095887,1.0,0
A185001345000000644_0,11.227248,3.9009047,1.0,4
A185001345000000645_0,9.439472,3.6177547,0.2454097919142881,0
A185001345000000645_1,9.750877,3.669275,1.0,0
A185001345000000645_2,10.019621,1.7733063,0.9102137684970664,2
A185001345000000646_0,11.089147,3.1998684,1.0,4
A185001345000000646_1,10.383528,4.7795606,0.0,6
A185001345000000647_0,12.121315,2.7230709,0.0,4
A185001345000000647_1,11.773451,3.3000753,1.0,4
A185001345000000648_0,10.52256,6.759976,0.47500146987781405,6
